Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Movies	Which of the following Leonardo DiCaprio movies did Martin Scorsese NOT direct?	The Aviator	Catch Me If You Can	The Departed	Gangs of New York	Catch Me If You Can
Movies	Josef von Sternberg made this lady a star when he cast her as Lola-Lola in The Blue Angel.	Marlene Dietrich	Theda Bara	Clara Bow	Mary Pickford	Marlene Dietrich
Movies	The Coen brothers, Joel and Ethan, have produced, written and directed such films as O Brother, Where Art Thou and Millers Crossing.  Joel Coen is most often credited as director. Who is the actress that has starred in, among others, in Blood Simple and The Man Who Wasnt There? Does she have an inside track with Joel Coen? You betcha!	Jennifer Jason Leigh	Holly Hunter	Ally Sheely	Frances McDormand	Frances McDormand
Movies	Nicole Kidman starred as Satine in this directors production of Moulin Rouge. Yet it was in this directors film for Chanel # 5 that Nicole Kidman became the highest paid per minute actress in the world.  What director filmed the 3-minute Chanel # 5 spot with Nicole Kidman?	Steven Shainberg	Lars Von Trier	Anthony Minghella	Baz Luhrmann	Baz Luhrmann
Movies	Wes Anderson has many actors that appear quite often in his films. Can you name the college friend of Wes Andersons that appeared in The Darjeeling Limited and co-wrote Rushmore with Anderson?	Owen Wilson	Ben Stiller	Bill Murray	Luke Wilson	Owen Wilson
Movies	When did the The Longest Day war drama come out?	1959	1962	1963	1964	1962
Movies	Which one of these was not among the directors of The Longest Day?	Ken Annakin	James Jones	Bernhard Wicki	Andrew Marton	James Jones
Movies	Who wrote the book on which the war film The Longest Day is based?	Cornelius Ryan	Jack Seddon	Roamin Gary	James Jones	Cornelius Ryan
Movies	Who wrote the screenplay of The Longest Day?	Jack Seddon	David Purcell	Cornelius Ryan	Romain Gary	Cornelius Ryan
Movies	Who is the author of the musical theme of the movie?	Phillip Glass	Paul Anka	Maurice Jarre	John Williams	Paul Anka
Movies	In The Longest Day, Private Steele becomes deaf because his parachute is caught on a church steeple and is very close to the bells. Who portrayed this parachutist?	Eddie Albert	Red Buttons	Mel Ferrer	Richard Beymer	Red Buttons
Movies	Sean Connery and two 007 enemies participated in The Longest Day.	False	True			True
Movies	Which American Rock and Roller played a US Ranger in The Longest Day?	Bobby Rydell	Fabian Forte	Frankie Valli	James Darren	Fabian Forte
Movies	Richard Todd played British Major John Howard in the war drama The Longest Day. Which statement about him is true?	Todds twin brother was also in the movie.	Todd was married to Elizabeth Taylor at the time.	Seventeen years after he hit the beaches on D-Day, Todd portrayed an attacking British soldier.	Todds father and uncle had participated in the D-Day attack.	Seventeen years after he hit the beaches on D-Day, Todd portrayed an attacking British soldier.
Movies	Who portrayed Brig. Gen. Theodore Roosevelt, Jr. in The Longest Day?	Henry Fonda	John Wayne	Mel Ferrer	Ray Danton	Henry Fonda
Movies	Henry Grace played General Eisenhower in The Longest Day. Which statement about him is untrue?	Grace had portrayed Eisenhower in two other war movies before 1964.	Grace was never an actor until this movie.	Zanuch considered using Eisenhower to play himself.	The Germans never figured that Eisenhower would be in charge of the attack.	Grace had portrayed Eisenhower in two other war movies before 1964.
Movies	Much of The Longest Day was filmed in Corsica in Mediterranean Sea. There was a nudist colony just 2 miles from the beach where the movie was filmed.	False	True			True
Movies	From what 1999 movie is the quote I see dead people?	Armageddon	The Silence of the Lambs	Psycho	The Sixth Sense	The Sixth Sense
Movies	What actor uttered the phrase Carpe diem. Seize the day, boys. Make your lives extraordinary in the 1989 movie Dead Poets Society?	Tom Hanks	Tim Robbins	Ethan Hawke	Robin Williams	Robin Williams
Movies	Which of these quotes is from the 1995 movie Apollo 13?	Houston, we have a problem.	All of these	Damn, do you copy me at all?	I have a bad feeling about all this.	Houston, we have a problem.
Movies	From what 1942 movie is the line Louis, I think this is the beginning of a beautiful friendship?	Citizen Kane	Casablanca	Sunset Boulevard	On the Waterfront	Casablanca
Movies	Which character from the 1939 movie Gone with the Wind utters the phrase As God is my witness, Ill never be hungry again?	Rhett Butler	Scarlett OHara	Ashley Wilkes	Melanie Hamilton	Scarlett OHara
Movies	Which of these quotes is from the 1968 science fiction movie Planet of the Apes?	Take your stinking paws off me, you damned dirty ape!	Dont look at me like that, with those horrible black eyes, like dolls eyes!	I believe something smells here... I think thats you.	All of these	Take your stinking paws off me, you damned dirty ape!
Movies	What actor uttered the popular phrase Keep your friends close, but your enemies closer in the 1974 movie The Godfather Part II?	Al Pacino	Robert Duvall	Robert De Niro	Marlon Brando	Al Pacino
Movies	Youre gonna need a bigger boat is a quote from this 1975 movie.	Free Willy	Moby Dick	Titanic	Jaws	Jaws
Movies	The famous line Ill be back, or a variation of it, was used in which Terminator movie?	All of these	Terminator Salvation	Terminator 2: Judgment Day	The Terminator	All of these
Movies	From what 1931 horror movie is the popular line Its alive! Its alive!?	Childs Play	Frankenstein	Dracula	The Thing	Frankenstein
Movies	What is the first name of Dan Akroyds character in the 1988 movie The Great Outdoors?	Gene	Roger	Roman	Richard	Roman
Movies	In the 1994 comedy Dumb and Dumber, how many times do Lloyd and Harry say yeah while singing to Mental in the car?	8	0	5	1	5
Movies	Who plays the role of Rainbow Randolph in the movie Death to Smoochy?	Danny DeVito	Edward Norton	Robin Williams	Jon Stewart	Robin Williams
Movies	In the movie Kingpin Bill Murrays character, Ernie McCracken, has a clear bowling ball with a skull in the middle of it.	False	True			False
Movies	In Theres Something About Mary what actor plays the character who turns out to be Woogie?	Matt Dillon	Chris Elliott	Keith David	Harland Williams	Chris Elliott
Movies	In the movie Dont Be a Menace to South Central While Drinking Your Juice in the Hood, what does Loc Dog have sticking out of his top braid?	a bag	pen	a pacifier	an antenna	an antenna
Movies	What actor plays Craigs dad in the 1995 movie Friday?	Jim Brown	Bernie Mac	Laurence Fishburne	John Witherspoon	John Witherspoon
Movies	Who directed and starred in the comedy movie The Ladies Man?	Jerry Lewis	Ben Stiller	John Witherspoon	Rob Schneider	Jerry Lewis
Movies	What hip hop duo was featured in the 1990 comedy movie House Party?	Kid n Play	OutKast	Mobb Deep	Das EFX	Kid n Play
Movies	Who is the villains gigantic steel-toothed henchman in the movie The Spy Who Loved Me?	Crushclaw	Sabretooth	Jaws	Bigfoot	Jaws
Movies	Who is the villains evil henchwoman in The Spy Who Loved Me, who chases James Bond in a helicopter?	Gayle	Euridice	Naomi	Zelda	Naomi
Movies	Who performs Nobody Does It Better, the theme song of the movie The Spy Who Loved Me?	Maxine Nightingale	Karen Young	Amanda Lear	Carly Simon	Carly Simon
Movies	What is the flag on James Bond’s parachute in the skiing scene in the movie The Spy Who Loved Me?	The US Flag	The Skull And Bones Pirate Flag	The Union Jack	The United Nations Flag	The Union Jack
Movies	In the movie Major League the Cleveland Indians are controlled by the former-showgirl widow of the recently deceased owner. Who was the owner that passed away on their honeymoon?	Lou Phelps	Donald Phelps	Charlie Phelps	Roger Phelps	Donald Phelps
Movies	In the film Major League, while trying to recruit players to come to spring training, General Manager Charlie Donovan calls Jake Taylor (played by Tom Berenger). Taylor thought it was a joke being played on him by a fellow player. What players last name did he use in the phone conversation?	Torrance	Tolleson	Tolbert	Tomlin	Tolbert
Movies	Which of the following did veteran pitcher Eddie Harris NOT use as a foreign substance to doctor the baseball in the movie Major League?	Vagisil	Crisco	Bardol	K-Y jelly	K-Y jelly
Movies	When Ricky Wild Thing Vaughn, played by Charlie Sheen in Major League, tries out for the team he is clocked using a radar gun. How hard was he throwing when manager Lou Brown turned and asked the scout?	96 mph	100 mph	98 mph	94 mph	96 mph
Movies	Catcher Jake Taylor, played by Tom Berenger in Major League, was a former All Star for what Major League team according to team management?	Chicago White Sox	New York Yankees	Cleveland Indians	Boston Red Sox	Boston Red Sox
Movies	In the movie Major League, Jakes girlfriend Lynn, played by Rene Russo, is a former Olympic swimmer. What Olympics did she qualify for?	1984 in Los Angeles	1976 in Montreal	1988 in Seoul	1980 in Moscow	1980 in Moscow
Movies	Before he was offered the Indians managerial job in the film major League, Lou was a former manager for what minor league team?	Columbus Clippers	Peoria Chiefs	Lansing Lugnuts	Toledo Mud Hens	Toledo Mud Hens
Movies	In Major League, in the tiebreaker game for the playoffs against the NY Yankees, the Indians are down 2-0 before Cerrano hits a two-run homer to tie. In what inning did Cerrano hit his homer?	7th	8th	6th	9th	7th
Movies	While playing the Oakland As, Major League character Taylor trash talks with one of the players to distract him into making the final out, making reference to seeing his wife out dancing the night before. What is the Oakland players last name?	Feinman	Goldman	Whitman	Rexman	Rexman
Movies	In Major League Harry Doyle is play-by-play man for the Indians. What is his sidekicks first name?	Murray	Matty	Mikey	Monty	Monty
Movies	Which of these great movies was not directed by Frederico Fellini?	Farinelli	8 and 1/2	La Dolce Vita	La Strada	Farinelli
Movies	Vietnamese-born French film director, Anh Hung Tran, directed this great movie in 1993.	The Scent of Green Papaya	Freedom of the Forest	The Day of Wild Orchids	The Day of Ho Chi Minh	The Scent of Green Papaya
Movies	Which of these movies was not directed by Woody Allens favorite director, Ingmar Bergman?	The Virgin Spring	Cries and Whispers	Wild Strawberries	A Good Marriage	A Good Marriage
Movies	In 1931, Fritz Lang directed this great movie about the lower level criminals of Germany and their world.	Z	Breathless	Underground	M	M
Movies	Which great film director began his career as an underwater camera operator for Jacques-Yves Cousteau?	Francois Truffaut	Louis Malle	Jean-Luc Godard	Jean Charles Tacchella	Louis Malle
Movies	Who directed The Battleship Potemkin, one of the first great political movies?	Andrej Munk	Sergei Eisenstein	Andrei Tarkovsky	Stefano Murkovsky	Sergei Eisenstein
Movies	Which of these movies was not directed by Francois Truffaut?	The Last Metro	Day for Night	Jules and Jim	Close Encounters of the Third Kind	Close Encounters of the Third Kind
Movies	In 1977, this beautiful French movie directed by Moshé Mizrahi won an Oscar.	King of Hearts	The Bicycle Thief	Madame Rosa	All About My Mother	Madame Rosa
Movies	Which of these movies did not involve Roberto Benigni?	Johnny Stecchino	Playtime	The Monster	Life is Beautiful (Vita è bella, La)	Playtime
Movies	This sci-fi movie was directed by James Cameron and filmed at a decommissioned power plant in England.	Aliens	Dawn of the Dead	The Terminator	The Witches of Eastwick	Aliens
Movies	This war film won several Academy Awards and was written and directed by Oliver Stone.	Full Metal Jacket	Born on the Fourth of July	Good Morning, Vietnam	Platoon	Platoon
Movies	In the 1994 film Sleep With Me, Quentin Tarantino has a cameo in which he points out the homoerotic subtext of this 1986 action movie directed by Tony Scott.	Cobra	Beverly Hills Cop	Lethal Weapon	Top Gun	Top Gun
Movies	This black comedy was loosely based on the O. Henry short story The Ransom of Red Chief.	The Witches of Eastwick	Moonstruck	The Secret of My Success	Ruthless People	Ruthless People
Movies	This comedy, based on the life experiences of Rodney Ansell, won an Academy Award and three Golden Globes and spawned two sequels.	The Secret of My Success	Beverly Hills Cop	Crocodile Dundee	48 Hours	Crocodile Dundee
Movies	This comedy, written and directed by John Hughes, starred an actor who was nominated for a Golden Globe.	Ferris Buellers Day Off	Home Alone	3 Men and a Baby	National Lampoons Vacation	Ferris Buellers Day Off
Movies	This sequel earned more at the box office than the original film. Its song Glory of Love was a #1 hit in the US and was nominated for an Oscar.	Eye of the Tiger	Beverly Hills Cop II	Star Trek IV: The Voyage Home	Karate Kid II	Karate Kid II
Movies	This comedy, directed by John Landis, contains the line I know each one of you, like I know my own smell!	¡Three Amigos!	Little Shop of Horrors	The Money Pit	Ferries Buellers Day Off	¡Three Amigos!
Movies	This cult film was written and directed by David Lynch and had a budget of $6 million.	Blue Velvet	Henry: Portrait of a Serial Killer	Under The Cherry Moon	Children of a Lesser God	Blue Velvet
Movies	Several scenes were cut from this drama directed by Adrian Lyne because the studio deemed them psychologically damaging.	9½ Weeks	Blue Velvet	Platoon	Sid and Nancy	9½ Weeks
Movies	When was the movie Sleepless in Seattle released?	1993	2004	1972	1985	1993
Movies	Who directed the movie Sleepless in Seattle?	Rob Reiner	Nora Ephron	Penny Marshall	Gary Marshall	Nora Ephron
Movies	Who played the male lead in the movie Sleepless in Seattle?	Tom Hanks	Billy Crystal	Hank Azzaria	Jason Schwartzman	Tom Hanks
Movies	Who played  the female lead in Sleepless in Seattle?	Parker Posey	Rita Wilson	Kim Basinger	Meg Ryan	Meg Ryan
Movies	Who played the female protagonists best friend in Sleepless in Seattle?	Rita Wilson	Parker Posey	Penny Marshall	Rosie ODonnell	Rosie ODonnell
Movies	What important role in Sleepless in Seattle did Ross Malinger play?	The male protagonists boss	The male protagonists son	The female protagonists son	The female protagonists employee	The male protagonists son
Movies	The movie Sleepless in Seattle runs 105 minutes. For how many minutes are the lead actor and lead  actress in the same scene?	22	2	44	15	2
Movies	Who sings As Time Goes By, the first song in the Sleepless in Seattle soundtrack?	Harry Connick, Jr.	Jimmy Durante	Joe Cocker	Frank Sinatra	Jimmy Durante
Movies	Louis Armstrong sings this great, old, romantic song on the Sleepless in Seattle soundtrack.	Saint Louis Blues	When Its Sleepy Time, Down South	My Heart Is Yours Forever	A Kiss to Build a Dream On	A Kiss to Build a Dream On
Movies	This song on the Sleepless in Seattle soundtrack is performed by Nat King Cole and contains the following lyrics:	Unforgettable	April Love	Stardust	An Affair to Remember	Stardust
Movies	Doctor John and Ricki Lee Jones sing this fun love song on the Sleepless in Seattle soundtrack.	Lets Do It	Makin Whoopee	Cest Si Bon	Havana Hoochee	Makin Whoopee
Movies	A cowboy song, performed by this cowboy/actor/singer/businessman, is heard when the male protagonist of the movie Sleepless in Seattle gets back to dating.	Gene Autry	Tom Mix	Roy Rogers	John Wayne	Gene Autry
Movies	Although Hillary Clinton implied in CBS 60 minutes that she did not like this song, it was on the soundtrack to Sleepless in Seattle.	I Go to Pieces	Crazy	Stand By Your Man	The Missouri Waltz	Stand By Your Man
Movies	The male protagonist of Sleepless in Seattle and his friend, Greg, cry when seeing this movie.	Captains Courageous	The Dirty Dozen	Casablanca	All Quiet on the Western Front	The Dirty Dozen
Movies	Who directed the horror film House of 1000 Corpses?	Rob Schnider	Rob Reiner	Rob Zombie	Robbie Williams	Rob Zombie
Movies	Which one of the following happened to Tiny, a character from the movie House of 1000 Corpses?	His dad ran away.	His dad killed him.	His dad beat him.	His dad set the house on fire.	His dad set the house on fire.
Movies	In the movie House of 1000 Corpses George Wydell interrogated Captain Spaulding.	True	False			True
Movies	What do customers get free when they filled up at Captain Spauldings in the horror film House of 1000 Corpses?	Califlower	Crisps	Cheese	Chicken	Chicken
Movies	Which character from the movie House of 1000 Corpses was made into Fish Boy?	Brian	Barry	Bob	Bill	Bill
Movies	In the film House of 1000 Corpses, what were Grandpa and Otis watching on the TV when the police arrived?	Roswell	Buffy the Vampire Slayer	The Munsters	Miami Vice	The Munsters
Movies	What cereal was Tiny eating in the horror film House of 1000 Corpses?	Agatha Crispies	Coco Pops	Rice Crispies	Frosties	Agatha Crispies
Movies	Did the action in the movie House of 1000 Corpses start on the night before Halloween of 1977?	Yes	No			Yes
Movies	Which film company released the movie House of 1000 Corpses?	Paramount	MGM	Walt Disney	Lion Gate Films	Lion Gate Films
Movies	Which of these is the sequel to the 2003 movie House of 1000 Corpses?	The Devils Rejects	Devils Advocate	House of 2000 Corpses	Devils in Disguise	The Devils Rejects
Movies	Its 106 miles to Chicago, weve got a full tank of gas, half a pack of cigarettes, its dark, and were wearing sunglasses sets the pace for this John Landis movie. Although the heroes of this movie are chased by policemen, firemen, The Good Ole Boys, and the Illinois National Guard, you never doubt their success because as one character explains, Were on a mission from God. What is the first name of Jake Joliet  Blues brother?	Elwood	Curtis	Blue Lou	Duck	Elwood
Movies	This Alfred Hitchcock movie has some of the most memorable chase scenes in movie history including a scene where Cary Grant is chased by a crop duster. Which Hitchcock movie ends with a climatic chase across the face of Mt. Rushmore?	North by Northwest	Spellbound	Suspicion	Rope	North by Northwest
Movies	This character may have forgotten his name but he remembered how to drive. His girlfriend, 	Bond, James Bond	Mad Max	Jason Bourne	John Conner	Jason Bourne
Movies	In a 1982 movie, Mel Gibson played a post-apocalyptic warrior named Mad Max. In what movie does Mad Max lead a convey driving a fuel-oil semi MACK truck chased by gasoline pirates?	Gone in Sixty Seconds	Convey	The Road Warrior	Thunderdome	The Road Warrior
Movies	In what California area was the 1982 film Poltergeist primarily shot?	Hollywood	Aqoura Hills	Laguna Beach	Ft Lauderdale	Aqoura Hills
Movies	The 1978 movie Halloween is set in the real town of Haddonfield, NJ.	True	False			False
Movies	What is the name of the fictional town, which is the setting of the 1956 movie Invasion of the Body Snatchers?	Sierra Madre	Santa Maria	Santa Mira	Ponce De Leon	Santa Mira
Movies	In the 2005 remake of The House of Wax, the wax museum was located in the real town of Ambrose, Louisiana.	True	False			False
Movies	What is the name of the mansion in the 1940 movie Rebecca?	Mandaly	Manchester	Manderly	Morgan	Manderly
Movies	In the 1984 film Nightmare on Elm Street, Nancys house was really on Elm Street.	True	False			False
Movies	What is the name of the fictional hotel that delinquents are sent to clean up in the 2006 movie See No Evil?	Yorktown	Holsten	Blackwell	Seville	Blackwell
Movies	What popular Texas city was The Texas Chainsaw Massacre filmed in?	San Antonio	Houston	Austin	Dallas	Austin
Movies	The movie A Clockwork Orange was set  in Scotland in the year 2005, as imagined in 1965.	True	False			False
Movies	Where was daredevil performer Steve-O from Jackass: The Movie born?	Wimbledon, London	Los Angeles, California	Conway, Arkansas	Ontario, Canada	Wimbledon, London
Movies	What bands music videos has Jackass director Jeff Tremaine also directed?	Disturbed	Sister Sledge	Turbonegro	CKY	Turbonegro
Movies	In Jackass: The Movie, when Johnny Knoxville is dressed as the old man and he is shoplifting he says that he was once the lover of which one of these people?	Lon Cheney	Cary Grant	Greta Garbo	Anne Francis	Lon Cheney
Movies	Is Bruce Vito the uncle of professional skateboarder Bam Margera, who is famous as a member of the Jackass crew?	No	Yes			No
Movies	Jackass star Dave England has only one of which of the following body parts?	Big toe	Testicle	Arm	Eye	Testicle
Movies	Finish these lyrics from the song Karazy performed by Jackass star Chris Pontius:	Im feelin Phrasy	Im feelin lazy	Im smelling daisies	I am feeling Hazy	Im feelin lazy
Movies	What does Brandon DiCamillo, the stuntman from Jackass: The Movie, specialize in?	Running naked	Doing impressions	Getting hurt	Jumping in elephant poo	Doing impressions
Movies	Im gonna make him an offer he cant refuse is a quote from the 1972 movie The Godfather. What actor delivered the line?	Robert De Niro	Marlon Brando	Robert Duvall	Al Pacino	Marlon Brando
Movies	Which character from the Star Wars saga first used the words May the Force be with you?	Princess Leia Organa	Darth Vader	Obi-Wan Kenobi	Luke Skywalker	Obi-Wan Kenobi
Movies	What legendary Hollywood actress uttered the following lines in the 1981 movie On Golden Pond: Listen to me, mister. Youre my knight in shining armor. Dont you forget it. Youre going to get back on that horse, and Im going to be right behind you, holding on tight, and away were gonna go, go, go!?	Greta Garbo	Marlene Dietrich	Katharine Hepburn	Audrey Hepburn	Katharine Hepburn
Movies	From what famous movie is the quote Im the king of the world!?	Titanic	Rocky	Raging Bull	Jerry Maguire	Titanic
Movies	From what movie directed by Stanley Kubrick is the quote Heres Johnny!?	2001: A Space Odyssey	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	Lolita	The Shining	The Shining
Movies	What popular movie villain uttered the words A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti?	Nurse Ratched	Hannibal Lecter	Cruella de Vil	Dracula	Hannibal Lecter
Movies	In what movie did Robert De Niro deliver the famous line You talkin to me??	Taxi Driver	The Godfather, Part II	The Deer Hunter	Raging Bull	Taxi Driver
Movies	Which of the characters from the 1939 movie The Wizard of Oz says the phrase Theres no place like home?	The Cowardly Lion	The Scarecrow	Dorothy	The Tin Man	Dorothy
Movies	What actor said the popular line Mama always said life was like a box of chocolates. You never know what youre gonna get in an Oscar-winning 1994 movie?	Sean Penn	Leonardo DiCaprio	Dustin Hoffman	Tom Hanks	Tom Hanks
Movies	From which of the Terminator movies is the popular catchphrase Hasta la vista, baby?	Terminator 3: Rise of the Machines	Terminator 2: Judgment Day	The Terminator	All of these	Terminator
Movies	This film, directed by Alfred Jackson, was released by Disney on December 21, 1937 and featured Billy Gilbert as Sneezy.	Snow White and the Seven Dwarfs	Song of the South	Rose Red and Rose White	Gullivers Travels	Snow White and the Seven Dwarfs
Movies	The flip book was an early attempt at animation. It was a book of stills that, when flipped, showed motion. When was this book first patented?	1868	1834	1899	1789	1868
Movies	The use of puppets for animation was first developed in this country.	Spain	Italy	Russia	Belgium	Russia
Movies	In this type of animation, a real, physical object is photographed. It is then moved very slightly and photographed again. Playing the series of frames as a continuous sequence, creates the illusion of motion.	phyicratic animation.	stop motion animation	CGI generation I animation	frazinothrope animation	stop motion animation
Movies	This word is used  to signify a style of animation developed and advanced by Japanese animators.	nimthal	phoeme	mangal	anime	anime
Movies	Did Colonel Billy Mitchell appear in a Walt Disney full length animated film?	No	Yes			Yes
Movies	In 1954 a British group released a full length animated version of this George Orwell novel.	Animal Farm	In the Trenches	Down and Out in London and Paris	1984	Animal Farm
Movies	What educational, non-fiction full length animated film was released in 1957?	Inside the Atom	Young Abe	George Washington and the Revolution	Hemo the Magnificent	Hemo the Magnificent
Movies	The first African-American man to get an Academy Award was an actor in a Disney animated movie.	True	False			True
Movies	1973 saw the release of this full length animated film which featured the great actress Agnes Moorehead.	The Voyage of Sinbad	Just the Mouse	Charlottes Web	The Jetsons on Vacation	Charlottes Web
Movies	What Robert Zemeckis movie was released in 1988?	Who Killed Roger Rabbit	Toon Patrol	Return to Oz	Who Framed Roger Rabbit	Who Framed Roger Rabbit
Movies	Steven Spielbergs wife, Kate Capshaw, provided the singing voice of Jessica, the female lead in the movie about Roger Rabbit.	True	False			False
Movies	Mae Questel was one of the voice actors in the movie about Roger Rabbit. What is untrue about her?	She was the voice of Red Riding Hood in 1943s Red Hot Riding Hood.	She was the voice of Popeye.	She was the voice of Betty Boop.	She was the voice of Olive Oyl.	She was the voice of Red Riding Hood in 1943s Red Hot Riding Hood.
Movies	Which of these actors did not appear in Woody Allens 1977 comedy movie Annie Hall?	Diane Keaton	Woody Allen	Jack Nicholson	Sigourney Weaver	Jack Nicholson
Movies	What Academy Award-winning actor starred in the 1967 comedy movie The Graduate?	Robert De Niro	All of these	Jack Nicholson	Dustin Hoffman	Dustin Hoffman
Movies	What is the name of the fish from the title of the 1988 comedy movie starring John Cleese?	Wanda	Wilma	Susan	Betty	Wanda
Movies	What kind of animal is Baby from the 1938 comedy movie Bringing Up Baby?	Leopard	Elephant	Polar bear	Deer	Leopard
Movies	What is the name of Eddie Murphys character in the 1984 comedy movie Beverly Hills Cop?	Douglas Todd	Victor Maitland	Axel Foley	Mikey Tandino	Axel Foley
Movies	What is the difference between Felix and Oscar from the 1968 movie The Odd Couple?	Oscar loves animals, and Felix loves hunting.	Felix is a playboy, and Oscar is very shy.	Oscar is wealthy, and Felix is dirt-poor.	Felix is a neatfreak, and Oscar is a pig.	Felix is a neatfreak, and Oscar is a pig.
Movies	What actress portrays Sally in the 1989 romantic comedy movie When Harry Met Sally...?	Meg Ryan	Melanie Griffith	Jodie Foster	Julia Roberts	Meg Ryan
Movies	What does Professor Julius Kelp transform into in the 1963 comedy movie The Nutty Professor?	A voluptuous woman	A dog	A smooth womanizer	A hamster	A smooth womanizer
Movies	In which city is the apartment from the 1960 comedy movie The Apartment located?	Rome	London	New York City	Paris	New York City
Movies	What historical figure does Charlie Chaplin satirize in his 1940 comedy movie The Great Dictator?	Benito Mussolini	Adolf Hitler	Napoleon Bonaparte	All of these	All of these
Movies	In the movie Friday the 13th, when Annie is trying to get to Camp Crystal Lake she stops at a small cafe to ask for direction. How far do they tell her the lake is from there?	15 miles	20 miles	25 miles	10 miles	20 miles
Movies	When Enos drops Annie off at the crossroads in the film Friday the 13th, how far does she walk to get to Camp Crystal Lake?	5 miles	10 miles	none of these	15 miles	none of these
Movies	In the movie Friday the 13th, when Alice discovers a snake in the cabin and yells for Bill, what does Bill stop doing to come help her?	swimming	chopping wood	painting	chopping weeds	chopping weeds
Movies	In the movie Friday the 13th, just before Steve heads back to the camp he is at a little cafe. What is the name of the waitress that is working there?	Joan	Mary	Catherine	Sandy	Sandy
Movies	Just before Bill gets killed in Friday the 13th, he is walking along the lake and whistling. What is the number on the jersey he is wearing?	81	86	94	88	88
Movies	In Friday the 13th, we see Alice, Bill and Brenda playing a game of Strip Monopoly. Who won the game?	Brenda	Bill	Alice	Nobody won.	Nobody won.
Movies	In the movie Friday the 13th, when Alice and Bill went to check the generator, it was raining. What color were their raincoats?	green and yellow	blue and yellow	red and yellow	red and green	red and yellow
Movies	According to the movie Friday the 13th, what year was Camp Crystal Lake established?	1957	1979	1942	1935	1935
Movies	Ok Im ending it with an easier question. What was unique about the day she killed everyone in 1979?	friday the 13th	the day Jason drowned	Jasons birthday	her birthday	Jasons birthday
Movies	The winner  of the 27th Razzie for Worse Director for his film Lady in the Water used to be a darling of the film critics. What director should be saying I see dead box office.?	M. Night Shyamalan	David Lynch	Tim Burton	Ron Howard	M. Night Shyamalan
Movies	What part of his own body does Hannibal Lecter cut off in the 2001 thriller movie Hannibal?	Ear	Hand	Finger	Toe	Hand
Movies	What characteristic sound does Darth Vader from the Star Wars movie series produce?	Buzzing	Screeching	Heavy breathing	Hissing	Heavy breathing
Movies	Who is the Terminator programmed to kill in the 1984 movie The Terminator?	John Connor	Sarah Connor	Kyle Reese	The entire human race	Sarah Connor
Movies	Alphonse Gabriel Capone, a.k.a. Al Capone, was a real American criminal who inspired many movie and book characters. How did the real Al Capone die?	Cardiac arrest	From stroke	He was shot.	He was sentenced to death.	Cardiac arrest
Movies	What actor portrayed Count Dracula in the 1992 horror movie Dracula?	Richard E. Grant	Gary Oldman	Keanu Reeves	Anthony Hopkins	Gary Oldman
Movies	What actor was interested in the role of The Joker in the 2008 movie The Dark Knight before it was given to Heath Ledger?	Steve Carell	All of these	Adrien Brody	Robin Williams	All of these
Movies	Norman Bates is a popular book and film villain. Whose personality does he assume as a result from a dissociative identity disorder?	His dead wifes	Marilyn Monroes	Sigmund Freuds	His mothers	His mothers
Movies	What type of people did Jack the Ripper, who inspired many film characters, kill in 1888?	Adulterers	Drunkards	All of these	Prostitutes	Prostitutes
Movies	What is the sin that murderer John Doe saves for last in the 1995 movie Seven?	Gluttony	Wrath	Envy	Sloth	Wrath
Movies	What does the popular movie and book murderer Sweeney Todd do with the bodies of his victims?	He burns them.	He makes them into meat pies.	He chops them into small pieces and buries them in different places.	He feeds his dogs to them.	He makes them into meat pies.
Movies	Dreamgirls earned eight nominations in 2007, but not one for Best Picture. When was the last film before Dreamgirls with so many nominations that failed to also capture that top nomination?	1984	1956	1927	1973	1973
Movies	Only 83 members of the Hollywood Foreign Press Association are eligible to vote for the Golden Globe Awards. With the 13 new members of 2007, the number of members of the Academy of Motion Picture Arts and Sciences eligible to vote for the Oscars became what?	5830	2007	1984	2001	5830
Movies	What was the first movie in color to win the Best Picture Academy Award?	The Wizard of Oz	Gone with the Wind	The Color Purple	Singin in the Rain	Gone with the Wind
Movies	Prior to the awards in 2007, when was the last movie in which co-stars won the Oscars for Best Actor and Best Actress?	Titanic	As Good As It Gets	The Silence of the Lambs	PeeWee Hermans Great Adventure	As Good As It Gets
Movies	Who is the first actor/actress to win an Oscar for playing a member of the opposite sex?	Felicity Huffman	Dustin Hoffman	Linda Hunt	Nathan Lane	Linda Hunt
Movies	The nickname Oscar was bestowed on the golden statuette in honor of what person?	Betty Daviss husband	No one knows for sure	Oscar Mayer	Oscar Homolka	No one knows for sure
Movies	Which of these is the first family in movie history that includes three different Oscar winners?	Barrymores	Baldwins	Garland/Minnellis	Fondas	Garland/Minnellis
Movies	Which of these is a 1993 black and white movie that won the Best Picture Award?	Citizen Kane	Schindlers List	Black and White in Color	The Manchurian Candidate	Schindlers List
Movies	Who was Marlon Brandos appointed spokesperson at the 1973 Academy Awards who went on stage to refuse his Best Actor Oscar citing Hollywoods misrepresentation of Native Americans?	Princess Summer-Fall-Winter-Spring	Sacheen Littlefeather	Sacajewea	John Wayne	Sacheen Littlefeather
